unit,s_adj,indic,geo,time,values,name
PC_ACT,SA,LM-UN-F-LE25,MT,2005-09,16.7,Malta
PC_ACT,SA,LM-UN-F-LE25,NL,2005-09,11.1,Netherlands
PC_ACT,SA,LM-UN-F-LE25,PL,2005-09,35.3,Poland
PC_ACT,SA,LM-UN-F-LE25,PT,2005-09,24.4,Portugal
PC_ACT,SA,LM-UN-F-LE25,RO,2005-09,17.7,Romania
PC_ACT,SA,LM-UN-F-LE25,SE,2005-09,20.2,Sweden
PC_ACT,SA,LM-UN-F-LE25,SI,2005-09,17.6,Slovenia
PC_ACT,SA,LM-UN-F-LE25,SK,2005-09,29.6,Slovakia
PC_ACT,SA,LM-UN-F-LE25,UK,2005-09,11.3,United Kingdom
PC_ACT,SA,LM-UN-F-TOT,AT,2005-09,5.9,Austria
PC_ACT,SA,LM-UN-F-TOT,BE,2005-09,9.7,Belgium
PC_ACT,SA,LM-UN-F-TOT,BG,2005-09,9.6,Bulgaria
PC_ACT,SA,LM-UN-F-TOT,CY,2005-09,6.1,Cyprus
PC_ACT,SA,LM-UN-F-TOT,CZ,2005-09,9.8,Czech Republic
PC_ACT,SA,LM-UN-F-TOT,DE,2005-09,10.8,Germany
PC_ACT,SA,LM-UN-F-TOT,DK,2005-09,4.9,Denmark
PC_ACT,SA,LM-UN-F-TOT,EE,2005-09,7.4,Estonia
PC_ACT,SA,LM-UN-F-TOT,EL,2005-09,15.4,Greece
PC_ACT,SA,LM-UN-F-TOT,ES,2005-09,11.1,Spain
PC_ACT,SA,LM-UN-F-TOT,FI,2005-09,8.5,Finland
PC_ACT,SA,LM-UN-F-TOT,FR,2005-09,9.9,France
PC_ACT,SA,LM-UN-F-TOT,HR,2005-09,14.1,Croatia
PC_ACT,SA,LM-UN-F-TOT,HU,2005-09,7.6,Hungary
PC_ACT,SA,LM-UN-F-TOT,IE,2005-09,4.1,Ireland
PC_ACT,SA,LM-UN-F-TOT,IT,2005-09,10.3,Italy
PC_ACT,SA,LM-UN-F-TOT,LT,2005-09,7.6,Lithuania
PC_ACT,SA,LM-UN-F-TOT,LU,2005-09,6,Luxembourg
PC_ACT,SA,LM-UN-F-TOT,LV,2005-09,9.7,Latvia
PC_ACT,SA,LM-UN-F-TOT,MT,2005-09,8.3,Malta
PC_ACT,SA,LM-UN-F-TOT,NL,2005-09,7,Netherlands
PC_ACT,SA,LM-UN-F-TOT,PL,2005-09,19.3,Poland
PC_ACT,SA,LM-UN-F-TOT,PT,2005-09,9.1,Portugal
PC_ACT,SA,LM-UN-F-TOT,RO,2005-09,5.5,Romania
PC_ACT,SA,LM-UN-F-TOT,SE,2005-09,6.8,Sweden
PC_ACT,SA,LM-UN-F-TOT,SI,2005-09,7.1,Slovenia
PC_ACT,SA,LM-UN-F-TOT,SK,2005-09,17.2,Slovakia
PC_ACT,SA,LM-UN-F-TOT,UK,2005-09,4.4,United Kingdom
PC_ACT,SA,LM-UN-M-GT25,AT,2005-09,4.6,Austria
PC_ACT,SA,LM-UN-M-GT25,BE,2005-09,6.3,Belgium
PC_ACT,SA,LM-UN-M-GT25,BG,2005-09,8.7,Bulgaria
PC_ACT,SA,LM-UN-M-GT25,CY,2005-09,3.6,Cyprus
PC_ACT,SA,LM-UN-M-GT25,CZ,2005-09,5,Czech Republic
PC_ACT,SA,LM-UN-M-GT25,DE,2005-09,10.7,Germany
PC_ACT,SA,LM-UN-M-GT25,DK,2005-09,3.4,Denmark
PC_ACT,SA,LM-UN-M-GT25,EE,2005-09,7.3,Estonia
PC_ACT,SA,LM-UN-M-GT25,EL,2005-09,5.2,Greece
PC_ACT,SA,LM-UN-M-GT25,ES,2005-09,5.5,Spain
PC_ACT,SA,LM-UN-M-GT25,FI,2005-09,6.1,Finland
PC_ACT,SA,LM-UN-M-GT25,FR,2005-09,6.7,France
PC_ACT,SA,LM-UN-M-GT25,HR,2005-09,9.3,Croatia
PC_ACT,SA,LM-UN-M-GT25,HU,2005-09,6.2,Hungary
PC_ACT,SA,LM-UN-M-GT25,IE,2005-09,3.7,Ireland
PC_ACT,SA,LM-UN-M-GT25,IT,2005-09,4.7,Italy
PC_ACT,SA,LM-UN-M-GT25,LT,2005-09,6.5,Lithuania
PC_ACT,SA,LM-UN-M-GT25,LU,2005-09,2.9,Luxembourg
PC_ACT,SA,LM-UN-M-GT25,LV,2005-09,10.3,Latvia
PC_ACT,SA,LM-UN-M-GT25,MT,2005-09,4.1,Malta
PC_ACT,SA,LM-UN-M-GT25,NL,2005-09,3.6,Netherlands
PC_ACT,SA,LM-UN-M-GT25,PL,2005-09,14,Poland
PC_ACT,SA,LM-UN-M-GT25,PT,2005-09,7.8,Portugal
PC_ACT,SA,LM-UN-M-GT25,RO,2005-09,5.7,Romania
PC_ACT,SA,LM-UN-M-GT25,SE,2005-09,5.9,Sweden
PC_ACT,SA,LM-UN-M-GT25,SI,2005-09,5.3,Slovenia
PC_ACT,SA,LM-UN-M-GT25,SK,2005-09,13,Slovakia
PC_ACT,SA,LM-UN-M-GT25,UK,2005-09,3.5,United Kingdom
PC_ACT,SA,LM-UN-M-LE25,AT,2005-09,11.2,Austria
PC_ACT,SA,LM-UN-M-LE25,BE,2005-09,20,Belgium
PC_ACT,SA,LM-UN-M-LE25,BG,2005-09,20.6,Bulgaria
PC_ACT,SA,LM-UN-M-LE25,CY,2005-09,12.8,Cyprus
PC_ACT,SA,LM-UN-M-LE25,CZ,2005-09,18.1,Czech Republic
PC_ACT,SA,LM-UN-M-LE25,DE,2005-09,16,Germany
PC_ACT,SA,LM-UN-M-LE25,EE,2005-09,13.8,Estonia
PC_ACT,SA,LM-UN-M-LE25,EL,2005-09,20,Greece
PC_ACT,SA,LM-UN-M-LE25,ES,2005-09,15.7,Spain
PC_ACT,SA,LM-UN-M-LE25,FI,2005-09,20.6,Finland
PC_ACT,SA,LM-UN-M-LE25,FR,2005-09,20.6,France
PC_ACT,SA,LM-UN-M-LE25,HR,2005-09,30.1,Croatia
PC_ACT,SA,LM-UN-M-LE25,HU,2005-09,19.5,Hungary
PC_ACT,SA,LM-UN-M-LE25,IE,2005-09,9.3,Ireland
PC_ACT,SA,LM-UN-M-LE25,IT,2005-09,21.9,Italy
PC_ACT,SA,LM-UN-M-LE25,LT,2005-09,13.7,Lithuania
PC_ACT,SA,LM-UN-M-LE25,LU,2005-09,13.1,Luxembourg
PC_ACT,SA,LM-UN-M-LE25,LV,2005-09,8.8,Latvia
PC_ACT,SA,LM-UN-M-LE25,MT,2005-09,16,Malta
PC_ACT,SA,LM-UN-M-LE25,NL,2005-09,12.7,Netherlands
PC_ACT,SA,LM-UN-M-LE25,PL,2005-09,35,Poland
PC_ACT,SA,LM-UN-M-LE25,PT,2005-09,19.2,Portugal
PC_ACT,SA,LM-UN-M-LE25,RO,2005-09,19.7,Romania
PC_ACT,SA,LM-UN-M-LE25,SE,2005-09,23.8,Sweden
PC_ACT,SA,LM-UN-M-LE25,SI,2005-09,16.5,Slovenia
PC_ACT,SA,LM-UN-M-LE25,SK,2005-09,31.5,Slovakia
PC_ACT,SA,LM-UN-M-LE25,UK,2005-09,15.2,United Kingdom
PC_ACT,SA,LM-UN-M-TOT,AT,2005-09,5.5,Austria
PC_ACT,SA,LM-UN-M-TOT,BE,2005-09,7.6,Belgium
PC_ACT,SA,LM-UN-M-TOT,BG,2005-09,9.8,Bulgaria
PC_ACT,SA,LM-UN-M-TOT,CY,2005-09,4.5,Cyprus
PC_ACT,SA,LM-UN-M-TOT,CZ,2005-09,6.2,Czech Republic
PC_ACT,SA,LM-UN-M-TOT,DE,2005-09,11.3,Germany
PC_ACT,SA,LM-UN-M-TOT,DK,2005-09,4.2,Denmark
PC_ACT,SA,LM-UN-M-TOT,EE,2005-09,8.1,Estonia
PC_ACT,SA,LM-UN-M-TOT,EL,2005-09,6.4,Greece
PC_ACT,SA,LM-UN-M-TOT,ES,2005-09,6.7,Spain
PC_ACT,SA,LM-UN-M-TOT,FI,2005-09,7.9,Finland
PC_ACT,SA,LM-UN-M-TOT,FR,2005-09,8.2,France
PC_ACT,SA,LM-UN-M-TOT,HR,2005-09,11.6,Croatia
PC_ACT,SA,LM-UN-M-TOT,HU,2005-09,7.3,Hungary
PC_ACT,SA,LM-UN-M-TOT,IE,2005-09,4.5,Ireland
PC_ACT,SA,LM-UN-M-TOT,IT,2005-09,6.1,Italy
PC_ACT,SA,LM-UN-M-TOT,LT,2005-09,7.2,Lithuania
PC_ACT,SA,LM-UN-M-TOT,LU,2005-09,3.6,Luxembourg
PC_ACT,SA,LM-UN-M-TOT,LV,2005-09,10.1,Latvia
PC_ACT,SA,LM-UN-M-TOT,MT,2005-09,5.8,Malta
PC_ACT,SA,LM-UN-M-TOT,NL,2005-09,4.9,Netherlands
PC_ACT,SA,LM-UN-M-TOT,PL,2005-09,16.7,Poland
PC_ACT,SA,LM-UN-M-TOT,PT,2005-09,9,Portugal
PC_ACT,SA,LM-UN-M-TOT,RO,2005-09,7.4,Romania
PC_ACT,SA,LM-UN-M-TOT,SE,2005-09,7.9,Sweden
PC_ACT,SA,LM-UN-M-TOT,SI,2005-09,6.7,Slovenia
PC_ACT,SA,LM-UN-M-TOT,SK,2005-09,15.2,Slovakia
PC_ACT,SA,LM-UN-M-TOT,UK,2005-09,5.3,United Kingdom
PC_ACT,SA,LM-UN-T-GT25,AT,2005-09,4.9,Austria
PC_ACT,SA,LM-UN-T-GT25,BE,2005-09,7.2,Belgium
PC_ACT,SA,LM-UN-T-GT25,BG,2005-09,8.7,Bulgaria
PC_ACT,SA,LM-UN-T-GT25,CY,2005-09,4.2,Cyprus
PC_ACT,SA,LM-UN-T-GT25,CZ,2005-09,6.7,Czech Republic
PC_ACT,SA,LM-UN-T-GT25,DE,2005-09,10.6,Germany
PC_ACT,SA,LM-UN-T-GT25,DK,2005-09,3.9,Denmark
PC_ACT,SA,LM-UN-T-GT25,EE,2005-09,6.8,Estonia
PC_ACT,SA,LM-UN-T-GT25,EL,2005-09,8.5,Greece
PC_ACT,SA,LM-UN-T-GT25,ES,2005-09,7.2,Spain
PC_ACT,SA,LM-UN-T-GT25,FI,2005-09,6.5,Finland
PC_ACT,SA,LM-UN-T-GT25,FR,2005-09,7.5,France
PC_ACT,SA,LM-UN-T-GT25,HR,2005-09,10.4,Croatia
PC_ACT,SA,LM-UN-T-GT25,HU,2005-09,6.3,Hungary
PC_ACT,SA,LM-UN-T-GT25,IE,2005-09,3.5,Ireland
PC_ACT,SA,LM-UN-T-GT25,IT,2005-09,6.1,Italy
PC_ACT,SA,LM-UN-T-GT25,LT,2005-09,6.9,Lithuania
PC_ACT,SA,LM-UN-T-GT25,LU,2005-09,3.9,Luxembourg
PC_ACT,SA,LM-UN-T-GT25,LV,2005-09,9.7,Latvia
PC_ACT,SA,LM-UN-T-GT25,MT,2005-09,4.3,Malta
PC_ACT,SA,LM-UN-T-GT25,NL,2005-09,4.7,Netherlands
PC_ACT,SA,LM-UN-T-GT25,PL,2005-09,15.4,Poland
PC_ACT,SA,LM-UN-T-GT25,PT,2005-09,7.6,Portugal
PC_ACT,SA,LM-UN-T-GT25,RO,2005-09,5,Romania
PC_ACT,SA,LM-UN-T-GT25,SE,2005-09,5.4,Sweden
PC_ACT,SA,LM-UN-T-GT25,SI,2005-09,5.5,Slovenia
PC_ACT,SA,LM-UN-T-GT25,SK,2005-09,14.1,Slovakia
PC_ACT,SA,LM-UN-T-GT25,UK,2005-09,3.4,United Kingdom
PC_ACT,SA,LM-UN-T-LE25,AT,2005-09,10.4,Austria
PC_ACT,SA,LM-UN-T-LE25,BE,2005-09,21.2,Belgium
PC_ACT,SA,LM-UN-T-LE25,BG,2005-09,19.6,Bulgaria
PC_ACT,SA,LM-UN-T-LE25,CY,2005-09,14,Cyprus
PC_ACT,SA,LM-UN-T-LE25,CZ,2005-09,18.7,Czech Republic
PC_ACT,SA,LM-UN-T-LE25,DE,2005-09,15.1,Germany
PC_ACT,SA,LM-UN-T-LE25,DK,2005-09,8.5,Denmark
PC_ACT,SA,LM-UN-T-LE25,EE,2005-09,15.4,Estonia
PC_ACT,SA,LM-UN-T-LE25,EL,2005-09,26.5,Greece
PC_ACT,SA,LM-UN-T-LE25,ES,2005-09,18.6,Spain
PC_ACT,SA,LM-UN-T-LE25,FI,2005-09,19.7,Finland
PC_ACT,SA,LM-UN-T-LE25,FR,2005-09,21.8,France
PC_ACT,SA,LM-UN-T-LE25,HR,2005-09,32.3,Croatia
PC_ACT,SA,LM-UN-T-LE25,HU,2005-09,20.1,Hungary
PC_ACT,SA,LM-UN-T-LE25,IE,2005-09,8.8,Ireland
PC_ACT,SA,LM-UN-T-LE25,IT,2005-09,25.3,Italy
PC_ACT,SA,LM-UN-T-LE25,LT,2005-09,13.2,Lithuania
PC_ACT,SA,LM-UN-T-LE25,LU,2005-09,14.4,Luxembourg
PC_ACT,SA,LM-UN-T-LE25,LV,2005-09,11.4,Latvia
PC_ACT,SA,LM-UN-T-LE25,MT,2005-09,16.3,Malta
PC_ACT,SA,LM-UN-T-LE25,NL,2005-09,11.9,Netherlands
PC_ACT,SA,LM-UN-T-LE25,PL,2005-09,35.1,Poland
PC_ACT,SA,LM-UN-T-LE25,PT,2005-09,21.5,Portugal
PC_ACT,SA,LM-UN-T-LE25,RO,2005-09,18.9,Romania
PC_ACT,SA,LM-UN-T-LE25,SE,2005-09,22,Sweden
PC_ACT,SA,LM-UN-T-LE25,SI,2005-09,17,Slovenia
PC_ACT,SA,LM-UN-T-LE25,SK,2005-09,30.7,Slovakia
PC_ACT,SA,LM-UN-T-LE25,UK,2005-09,13.4,United Kingdom
PC_ACT,SA,LM-UN-T-TOT,AT,2005-09,5.7,Austria
PC_ACT,SA,LM-UN-T-TOT,BE,2005-09,8.5,Belgium
PC_ACT,SA,LM-UN-T-TOT,BG,2005-09,9.7,Bulgaria
PC_ACT,SA,LM-UN-T-TOT,CY,2005-09,5.2,Cyprus
PC_ACT,SA,LM-UN-T-TOT,CZ,2005-09,7.8,Czech Republic
PC_ACT,SA,LM-UN-T-TOT,DE,2005-09,11.1,Germany
PC_ACT,SA,LM-UN-T-TOT,DK,2005-09,4.5,Denmark
PC_ACT,SA,LM-UN-T-TOT,EE,2005-09,7.8,Estonia
PC_ACT,SA,LM-UN-T-TOT,EL,2005-09,10.1,Greece
PC_ACT,SA,LM-UN-T-TOT,ES,2005-09,8.5,Spain
PC_ACT,SA,LM-UN-T-TOT,FI,2005-09,8.1,Finland
PC_ACT,SA,LM-UN-T-TOT,FR,2005-09,9,France
PC_ACT,SA,LM-UN-T-TOT,HR,2005-09,12.8,Croatia
PC_ACT,SA,LM-UN-T-TOT,HU,2005-09,7.4,Hungary
PC_ACT,SA,LM-UN-T-TOT,IE,2005-09,4.3,Ireland
PC_ACT,SA,LM-UN-T-TOT,IT,2005-09,7.8,Italy
PC_ACT,SA,LM-UN-T-TOT,LT,2005-09,7.4,Lithuania
PC_ACT,SA,LM-UN-T-TOT,LU,2005-09,4.6,Luxembourg
PC_ACT,SA,LM-UN-T-TOT,LV,2005-09,9.9,Latvia
PC_ACT,SA,LM-UN-T-TOT,MT,2005-09,6.6,Malta
PC_ACT,SA,LM-UN-T-TOT,NL,2005-09,5.8,Netherlands
PC_ACT,SA,LM-UN-T-TOT,PL,2005-09,17.9,Poland
PC_ACT,SA,LM-UN-T-TOT,PT,2005-09,9.1,Portugal
PC_ACT,SA,LM-UN-T-TOT,RO,2005-09,6.6,Romania
PC_ACT,SA,LM-UN-T-TOT,SE,2005-09,7.4,Sweden
PC_ACT,SA,LM-UN-T-TOT,SI,2005-09,6.9,Slovenia
PC_ACT,SA,LM-UN-T-TOT,SK,2005-09,16.1,Slovakia
PC_ACT,SA,LM-UN-T-TOT,UK,2005-09,4.9,United Kingdom
PC_ACT,NSA,LM-UN-F-GT25,AT,2005-08,4.6,Austria
PC_ACT,NSA,LM-UN-F-GT25,BE,2005-08,8.6,Belgium
PC_ACT,NSA,LM-UN-F-GT25,BG,2005-08,8.3,Bulgaria
PC_ACT,NSA,LM-UN-F-GT25,CY,2005-08,5.2,Cyprus
PC_ACT,NSA,LM-UN-F-GT25,CZ,2005-08,9.1,Czech Republic
PC_ACT,NSA,LM-UN-F-GT25,DK,2005-08,4.8,Denmark
PC_ACT,NSA,LM-UN-F-GT25,EE,2005-08,6.2,Estonia
PC_ACT,NSA,LM-UN-F-GT25,EL,2005-08,13.6,Greece
PC_ACT,NSA,LM-UN-F-GT25,ES,2005-08,9.4,Spain
PC_ACT,NSA,LM-UN-F-GT25,FI,2005-08,6.9,Finland
PC_ACT,NSA,LM-UN-F-GT25,FR,2005-08,8,France
PC_ACT,NSA,LM-UN-F-GT25,HR,2005-08,10.4,Croatia
PC_ACT,NSA,LM-UN-F-GT25,HU,2005-08,6.4,Hungary
PC_ACT,NSA,LM-UN-F-GT25,IE,2005-08,3.5,Ireland
PC_ACT,NSA,LM-UN-F-GT25,IT,2005-08,7.6,Italy
PC_ACT,NSA,LM-UN-F-GT25,LT,2005-08,7.9,Lithuania
PC_ACT,NSA,LM-UN-F-GT25,LU,2005-08,4.8,Luxembourg
PC_ACT,NSA,LM-UN-F-GT25,LV,2005-08,9.3,Latvia
PC_ACT,NSA,LM-UN-F-GT25,MT,2005-08,4.4,Malta
PC_ACT,NSA,LM-UN-F-GT25,NL,2005-08,6,Netherlands
PC_ACT,NSA,LM-UN-F-GT25,PL,2005-08,17.1,Poland
PC_ACT,NSA,LM-UN-F-GT25,PT,2005-08,7.2,Portugal
PC_ACT,NSA,LM-UN-F-GT25,RO,2005-08,3.8,Romania
PC_ACT,NSA,LM-UN-F-GT25,SE,2005-08,6.2,Sweden
PC_ACT,NSA,LM-UN-F-GT25,SI,2005-08,5.3,Slovenia
PC_ACT,NSA,LM-UN-F-GT25,SK,2005-08,15.3,Slovakia
PC_ACT,NSA,LM-UN-F-GT25,UK,2005-08,2.9,United Kingdom
PC_ACT,NSA,LM-UN-F-LE25,AT,2005-08,11.1,Austria
PC_ACT,NSA,LM-UN-F-LE25,BE,2005-08,26.2,Belgium
PC_ACT,NSA,LM-UN-F-LE25,BG,2005-08,18.9,Bulgaria
PC_ACT,NSA,LM-UN-F-LE25,CY,2005-08,17.6,Cyprus
PC_ACT,NSA,LM-UN-F-LE25,CZ,2005-08,18.6,Czech Republic
PC_ACT,NSA,LM-UN-F-LE25,EE,2005-08,17.3,Estonia
PC_ACT,NSA,LM-UN-F-LE25,EL,2005-08,34.9,Greece
PC_ACT,NSA,LM-UN-F-LE25,ES,2005-08,21.5,Spain
PC_ACT,NSA,LM-UN-F-LE25,FI,2005-08,11.5,Finland
PC_ACT,NSA,LM-UN-F-LE25,FR,2005-08,22.2,France
PC_ACT,NSA,LM-UN-F-LE25,HR,2005-08,34.5,Croatia
PC_ACT,NSA,LM-UN-F-LE25,HU,2005-08,22,Hungary
PC_ACT,NSA,LM-UN-F-LE25,IE,2005-08,9.3,Ireland
PC_ACT,NSA,LM-UN-F-LE25,IT,2005-08,28.4,Italy
PC_ACT,NSA,LM-UN-F-LE25,LT,2005-08,12.7,Lithuania
PC_ACT,NSA,LM-UN-F-LE25,LU,2005-08,14,Luxembourg
PC_ACT,NSA,LM-UN-F-LE25,LV,2005-08,11.1,Latvia
PC_ACT,NSA,LM-UN-F-LE25,MT,2005-08,17.1,Malta
PC_ACT,NSA,LM-UN-F-LE25,NL,2005-08,9.9,Netherlands
PC_ACT,NSA,LM-UN-F-LE25,PL,2005-08,35.7,Poland
PC_ACT,NSA,LM-UN-F-LE25,PT,2005-08,24.4,Portugal
PC_ACT,NSA,LM-UN-F-LE25,RO,2005-08,17.1,Romania
PC_ACT,NSA,LM-UN-F-LE25,SE,2005-08,16.8,Sweden
PC_ACT,NSA,LM-UN-F-LE25,SI,2005-08,16,Slovenia
PC_ACT,NSA,LM-UN-F-LE25,SK,2005-08,29.7,Slovakia
PC_ACT,NSA,LM-UN-F-LE25,UK,2005-08,12.3,United Kingdom
PC_ACT,NSA,LM-UN-F-TOT,AT,2005-08,5.7,Austria
PC_ACT,NSA,LM-UN-F-TOT,BE,2005-08,10.3,Belgium
PC_ACT,NSA,LM-UN-F-TOT,BG,2005-08,9.2,Bulgaria
PC_ACT,NSA,LM-UN-F-TOT,CY,2005-08,6.8,Cyprus
PC_ACT,NSA,LM-UN-F-TOT,CZ,2005-08,9.9,Czech Republic
PC_ACT,NSA,LM-UN-F-TOT,DK,2005-08,5.6,Denmark
PC_ACT,NSA,LM-UN-F-TOT,EE,2005-08,7.2,Estonia
PC_ACT,NSA,LM-UN-F-TOT,EL,2005-08,15.7,Greece
PC_ACT,NSA,LM-UN-F-TOT,ES,2005-08,11,Spain
PC_ACT,NSA,LM-UN-F-TOT,FI,2005-08,7.4,Finland
PC_ACT,NSA,LM-UN-F-TOT,FR,2005-08,9.5,France
PC_ACT,NSA,LM-UN-F-TOT,HR,2005-08,12.9,Croatia
PC_ACT,NSA,LM-UN-F-TOT,HU,2005-08,7.7,Hungary
PC_ACT,NSA,LM-UN-F-TOT,IE,2005-08,4.6,Ireland
PC_ACT,NSA,LM-UN-F-TOT,IT,2005-08,7.8,Italy
PC_ACT,NSA,LM-UN-F-TOT,LT,2005-08,8.2,Lithuania
PC_ACT,NSA,LM-UN-F-TOT,LU,2005-08,5.6,Luxembourg
PC_ACT,NSA,LM-UN-F-TOT,LV,2005-08,9.4,Latvia
PC_ACT,NSA,LM-UN-F-TOT,MT,2005-08,8.1,Malta
PC_ACT,NSA,LM-UN-F-TOT,NL,2005-08,6.7,Netherlands
PC_ACT,NSA,LM-UN-F-TOT,PL,2005-08,19.4,Poland
PC_ACT,NSA,LM-UN-F-TOT,PT,2005-08,9,Portugal
PC_ACT,NSA,LM-UN-F-TOT,RO,2005-08,5.4,Romania
PC_ACT,NSA,LM-UN-F-TOT,SE,2005-08,7.6,Sweden
PC_ACT,NSA,LM-UN-F-TOT,SI,2005-08,6.5,Slovenia
PC_ACT,NSA,LM-UN-F-TOT,SK,2005-08,16.9,Slovakia
PC_ACT,NSA,LM-UN-F-TOT,UK,2005-08,4.4,United Kingdom
PC_ACT,NSA,LM-UN-M-GT25,AT,2005-08,4.1,Austria
PC_ACT,NSA,LM-UN-M-GT25,BE,2005-08,6.1,Belgium
PC_ACT,NSA,LM-UN-M-GT25,BG,2005-08,8,Bulgaria
PC_ACT,NSA,LM-UN-M-GT25,CY,2005-08,3.3,Cyprus
PC_ACT,NSA,LM-UN-M-GT25,CZ,2005-08,5,Czech Republic
PC_ACT,NSA,LM-UN-M-GT25,DK,2005-08,3.4,Denmark
PC_ACT,NSA,LM-UN-M-GT25,EE,2005-08,5.4,Estonia
PC_ACT,NSA,LM-UN-M-GT25,EL,2005-08,4.9,Greece
PC_ACT,NSA,LM-UN-M-GT25,ES,2005-08,5.5,Spain
PC_ACT,NSA,LM-UN-M-GT25,FI,2005-08,5.7,Finland
PC_ACT,NSA,LM-UN-M-GT25,FR,2005-08,6.2,France
PC_ACT,NSA,LM-UN-M-GT25,HR,2005-08,9.4,Croatia
PC_ACT,NSA,LM-UN-M-GT25,HU,2005-08,5.8,Hungary
PC_ACT,NSA,LM-UN-M-GT25,IE,2005-08,3.8,Ireland
PC_ACT,NSA,LM-UN-M-GT25,IT,2005-08,4.2,Italy
PC_ACT,NSA,LM-UN-M-GT25,LT,2005-08,5.8,Lithuania
PC_ACT,NSA,LM-UN-M-GT25,LU,2005-08,2.7,Luxembourg
PC_ACT,NSA,LM-UN-M-GT25,LV,2005-08,9.7,Latvia
PC_ACT,NSA,LM-UN-M-GT25,MT,2005-08,4.3,Malta
PC_ACT,NSA,LM-UN-M-GT25,NL,2005-08,3.4,Netherlands
PC_ACT,NSA,LM-UN-M-GT25,PL,2005-08,13.2,Poland
PC_ACT,NSA,LM-UN-M-GT25,PT,2005-08,7.5,Portugal
PC_ACT,NSA,LM-UN-M-GT25,RO,2005-08,5,Romania
PC_ACT,NSA,LM-UN-M-GT25,SE,2005-08,5.5,Sweden
PC_ACT,NSA,LM-UN-M-GT25,SI,2005-08,4.9,Slovenia
PC_ACT,NSA,LM-UN-M-GT25,SK,2005-08,12.6,Slovakia
PC_ACT,NSA,LM-UN-M-GT25,UK,2005-08,3.3,United Kingdom
PC_ACT,NSA,LM-UN-M-LE25,AT,2005-08,10.8,Austria
PC_ACT,NSA,LM-UN-M-LE25,BE,2005-08,21.1,Belgium
PC_ACT,NSA,LM-UN-M-LE25,BG,2005-08,19.1,Bulgaria
PC_ACT,NSA,LM-UN-M-LE25,CY,2005-08,12.1,Cyprus
PC_ACT,NSA,LM-UN-M-LE25,CZ,2005-08,19.2,Czech Republic
PC_ACT,NSA,LM-UN-M-LE25,EE,2005-08,16.1,Estonia
PC_ACT,NSA,LM-UN-M-LE25,EL,2005-08,18.6,Greece
PC_ACT,NSA,LM-UN-M-LE25,ES,2005-08,14.7,Spain
PC_ACT,NSA,LM-UN-M-LE25,FI,2005-08,16.2,Finland
PC_ACT,NSA,LM-UN-M-LE25,FR,2005-08,20.2,France
PC_ACT,NSA,LM-UN-M-LE25,HR,2005-08,28.6,Croatia
PC_ACT,NSA,LM-UN-M-LE25,HU,2005-08,19.3,Hungary
PC_ACT,NSA,LM-UN-M-LE25,IE,2005-08,9.7,Ireland
PC_ACT,NSA,LM-UN-M-LE25,IT,2005-08,20.3,Italy
PC_ACT,NSA,LM-UN-M-LE25,LT,2005-08,12.1,Lithuania
PC_ACT,NSA,LM-UN-M-LE25,LU,2005-08,12,Luxembourg
PC_ACT,NSA,LM-UN-M-LE25,LV,2005-08,8.1,Latvia
PC_ACT,NSA,LM-UN-M-LE25,MT,2005-08,13,Malta
PC_ACT,NSA,LM-UN-M-LE25,NL,2005-08,11.8,Netherlands
PC_ACT,NSA,LM-UN-M-LE25,PL,2005-08,34.5,Poland
PC_ACT,NSA,LM-UN-M-LE25,PT,2005-08,18.4,Portugal
PC_ACT,NSA,LM-UN-M-LE25,RO,2005-08,18.4,Romania
PC_ACT,NSA,LM-UN-M-LE25,SE,2005-08,17.8,Sweden
PC_ACT,NSA,LM-UN-M-LE25,SI,2005-08,15.3,Slovenia
PC_ACT,NSA,LM-UN-M-LE25,SK,2005-08,29.1,Slovakia
PC_ACT,NSA,LM-UN-M-LE25,UK,2005-08,15.5,United Kingdom
PC_ACT,NSA,LM-UN-M-TOT,AT,2005-08,5.1,Austria
PC_ACT,NSA,LM-UN-M-TOT,BE,2005-08,7.5,Belgium
PC_ACT,NSA,LM-UN-M-TOT,BG,2005-08,9.1,Bulgaria
PC_ACT,NSA,LM-UN-M-TOT,CY,2005-08,4.1,Cyprus
PC_ACT,NSA,LM-UN-M-TOT,CZ,2005-08,6.3,Czech Republic
PC_ACT,NSA,LM-UN-M-TOT,DK,2005-08,4.2,Denmark
PC_ACT,NSA,LM-UN-M-TOT,EE,2005-08,6.8,Estonia
PC_ACT,NSA,LM-UN-M-TOT,EL,2005-08,6,Greece
PC_ACT,NSA,LM-UN-M-TOT,ES,2005-08,6.6,Spain
PC_ACT,NSA,LM-UN-M-TOT,FI,2005-08,6.9,Finland
PC_ACT,NSA,LM-UN-M-TOT,FR,2005-08,7.8,France
PC_ACT,NSA,LM-UN-M-TOT,HR,2005-08,11.7,Croatia
PC_ACT,NSA,LM-UN-M-TOT,HU,2005-08,6.9,Hungary
PC_ACT,NSA,LM-UN-M-TOT,IE,2005-08,4.8,Ireland
PC_ACT,NSA,LM-UN-M-TOT,IT,2005-08,5.5,Italy
PC_ACT,NSA,LM-UN-M-TOT,LT,2005-08,6.4,Lithuania
PC_ACT,NSA,LM-UN-M-TOT,LU,2005-08,3.3,Luxembourg
PC_ACT,NSA,LM-UN-M-TOT,LV,2005-08,9.5,Latvia
